9.999973773956298828e-01
3.999123573303222656e+00
3.999444484710693359e+00
3.999205350875854492e+00
3.998789310455322266e+00
3.999588489532470703e+00
3.999258995056152344e+00
3.999409914016723633e+00
3.999132394790649414e+00
3.999010562896728516e+00
3.999319076538085938e+00
3.999710083007812500e+00
3.999348402023315430e+00
3.998995304107666016e+00
3.999224662780761719e+00
3.998838186264038086e+00
3.998306274414062500e+00
3.997960329055786133e+00
3.999096870422363281e+00
3.999592065811157227e+00
3.997734308242797852e+00
3.997659444808959961e+00
3.998452186584472656e+00
3.999193906784057617e+00
3.999356508255004883e+00
3.997206687927246094e+00
3.997603416442871094e+00
3.998450279235839844e+00
3.998575210571289062e+00
3.997855186462402344e+00
3.999450683593750000e+00
3.999391078948974609e+00
3.996754646301269531e+00
3.997610807418823242e+00
3.994684696197509766e+00
3.997066020965576172e+00
3.999171733856201172e+00
3.999035596847534180e+00
3.995381832122802734e+00
3.994687557220458984e+00
3.997771978378295898e+00
3.997911453247070312e+00
3.995886325836181641e+00
3.999350070953369141e+00
3.995073080062866211e+00
3.998898029327392578e+00
3.993831396102905273e+00
3.992859840393066406e+00
3.996196031570434570e+00
3.992126941680908203e+00
3.987542629241943359e+00
3.996782779693603516e+00
3.994741678237915039e+00
3.996171951293945312e+00
3.998660087585449219e+00
3.990685462951660156e+00
3.993507862091064453e+00
3.993870735168457031e+00
3.992487668991088867e+00
3.998999595642089844e+00
3.999330520629882812e+00
3.999442577362060547e+00
3.998493909835815430e+00
3.992739200592041016e+00
3.993060350418090820e+00
3.992846488952636719e+00
3.995529651641845703e+00
3.996495723724365234e+00
3.995423793792724609e+00
3.979601860046386719e+00
3.983585357666015625e+00
3.989587783813476562e+00
3.999068498611450195e+00
3.978480815887451172e+00
3.977174520492553711e+00
3.981637477874755859e+00
3.990332603454589844e+00
3.998847961425781250e+00
3.994941949844360352e+00
3.984591245651245117e+00
3.982937812805175781e+00
3.996119260787963867e+00
3.984334707260131836e+00
3.989151000976562500e+00
3.998614788055419922e+00
3.981885671615600586e+00
3.995892047882080078e+00
3.980384588241577148e+00
3.975996017456054688e+00
3.998698711395263672e+00
3.977474212646484375e+00
3.972869873046875000e+00
3.982486009597778320e+00
3.999672889709472656e+00
3.975476026535034180e+00
3.998021602630615234e+00
3.995318412780761719e+00
3.979852676391601562e+00
3.974297523498535156e+00
3.997296810150146484e+00
3.954264879226684570e+00
3.973701000213623047e+00
3.999340534210205078e+00
3.995374679565429688e+00
3.989549636840820312e+00
3.981519699096679688e+00
3.998878002166748047e+00
3.973247528076171875e+00
