3.227367758750915527e+00,3.022052556276321411e+00,2.830144479870796204e+00,2.247179970145225525e+00,1.364717185497283936e+00,1.248710677027702332e+00,8.938282057642936707e-01,8.796097338199615479e-01,8.562968447804450989e-01,6.644907891750335693e-01
7.608397126197814941e+00,7.484859943389892578e+00,7.204255640506744385e+00,6.673121392726898193e+00,6.203451335430145264e+00,5.502745598554611206e+00,4.828925609588623047e+00,4.461688816547393799e+00,3.672347247600555420e+00,3.389958128333091736e+00
1.576905125379562378e+01,1.565942960977554321e+01,1.552153789997100830e+01,1.528145533800125122e+01,1.483302116394042969e+01,1.458283823728561401e+01,1.394238740205764771e+01,1.332578641176223755e+01,1.283495622873306274e+01,1.211209321022033691e+01
2.493556954152882099e+01,3.083333010785281658e+01,3.081484430842101574e+01,3.077970715239644051e+01,3.072815073281526566e+01,3.062721001729369164e+01,3.053479318320751190e+01,3.040584138780832291e+01,3.017089406400918961e+01,2.993188903853297234e+01
1.245816305652260780e+01,2.490995883569121361e+01,3.735149350389838219e+01,4.978075614757835865e+01,5.718299097567796707e+01,5.710837428458034992e+01,5.702477071247994900e+01,5.690659829042851925e+01,5.675666386447846889e+01,5.658488327078521252e+01
